PassengerId,Name,HomePlanet,Destination,CryoSleep,Cabin,Age,Classe_Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Argent_Total,Famille,Transported
0203_01,Ancham Heateele,Europa,TRAPPIST-1e,True,C/8/S,51.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0205_01,Carma Oneiles,Earth,TRAPPIST-1e,False,G/34/S,29.0,Jeune,False,0.0,2.0,66.0,0.0,705.0,773.0,False,False
0206_01,Nuson Brugashed,Europa,55 Cancri e,False,C/9/S,36.0,Inconnu,False,2.0,1720.0,12.0,1125.0,122.0,2981.0,False,True
0207_01,Thony Mcfaddennon,Earth,PSO J318.5-22,True,G/32/P,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0210_01,Arraid Inicont,,55 Cancri e,True,D/6/P,24.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0211_01,Pebuts Appie,Mars,TRAPPIST-1e,False,F/44/P,29.0,Jeune,False,902.0,1.0,137.0,0.0,0.0,1040.0,True,True
0211_02,Corsh Appie,Mars,TRAPPIST-1e,True,F/44/P,11.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0211_03,Picers Date,Mars,TRAPPIST-1e,False,F/44/P,17.0,Enfant,False,848.0,0.0,307.0,182.0,0.0,1337.0,False,False
0212_01,Inen Workmans,Earth,TRAPPIST-1e,False,E/9/P,13.0,Enfant,False,192.0,0.0,0.0,51.0,739.0,982.0,False,False
0212_02,Shally Workmans,Earth,TRAPPIST-1e,False,F/45/P,35.0,Adulte,False,147.0,188.0,0.0,10.0,387.0,732.0,False,False
0213_01,Carita Navages,Earth,TRAPPIST-1e,False,F/46/P,21.0,Jeune,False,367.0,281.0,0.0,0.0,146.0,794.0,False,False
0216_01,Searla Garnes,Earth,55 Cancri e,False,F/40/S,21.0,Jeune,False,0.0,56.0,0.0,0.0,1918.0,1974.0,False,False
0217_01,Prilly Shieldson,Earth,TRAPPIST-1e,False,F/47/P,38.0,Adulte,False,1517.0,0.0,0.0,27.0,0.0,1544.0,False,False
0219_01,Nica River,Earth,TRAPPIST-1e,True,G/36/P,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0220_01,Tyle Wilsoney,Earth,TRAPPIST-1e,True,G/37/P,2.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0220_02,Wena Wilsoney,Earth,TRAPPIST-1e,False,G/37/P,49.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0220_03,Branca Wilsoney,Earth,TRAPPIST-1e,True,G/37/P,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0220_04,Dont Wilsoney,Earth,TRAPPIST-1e,False,E/10/P,25.0,Jeune,False,122.0,84.0,0.0,0.0,0.0,206.0,False,False
0220_05,Velyne Wilsoney,Earth,TRAPPIST-1e,False,F/48/P,16.0,Enfant,False,0.0,3.0,0.0,0.0,1099.0,1102.0,False,False
0220_06,Weney Wilsoney,Earth,55 Cancri e,False,G/37/P,1.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,False
0220_07,Guye Wilsoney,Earth,TRAPPIST-1e,True,G/37/P,15.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0221_01,Cowhex Blan,Mars,55 Cancri e,False,E/13/S,21.0,Jeune,False,2237.0,0.0,119.0,0.0,0.0,2356.0,True,False
0221_02,Yogark Reke,Mars,TRAPPIST-1e,False,E/13/S,23.0,Jeune,False,1215.0,80.0,1.0,2.0,0.0,1298.0,True,False
0221_03,Jacks Reke,Mars,TRAPPIST-1e,False,E/13/S,33.0,Adulte,False,1933.0,12.0,188.0,1.0,0.0,2134.0,True,False
0221_04,Eerch Reke,Mars,TRAPPIST-1e,True,E/13/S,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0221_05,Panbug Reke,Mars,TRAPPIST-1e,False,E/13/S,41.0,Adulte,False,1230.0,0.0,301.0,43.0,1023.0,2597.0,True,False
0221_06,Gran Reke,Mars,TRAPPIST-1e,False,E/13/S,16.0,Enfant,False,915.0,0.0,221.0,234.0,0.0,1370.0,True,False
0221_07,Rohs Reke,Mars,TRAPPIST-1e,True,E/13/S,42.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0222_01,Gone Perte,Mars,TRAPPIST-1e,False,F/41/S,20.0,Jeune,False,1406.0,0.0,0.0,11.0,0.0,1417.0,True,False
0222_02,Colf Deva,Mars,TRAPPIST-1e,True,F/41/S,24.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0222_03,Grake Perte,Mars,TRAPPIST-1e,True,E/14/S,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0223_01,Evan Sykess,Earth,TRAPPIST-1e,False,G/35/S,21.0,Jeune,False,0.0,2.0,665.0,0.0,9.0,676.0,False,False
0224_01,Blues Queen,Mars,TRAPPIST-1e,False,F/42/S,32.0,Adulte,True,181.0,0.0,5.0,1634.0,0.0,1820.0,False,False
0225_01,Carly Hortis,Earth,PSO J318.5-22,True,G/38/P,58.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0229_01,Done Sellahaney,Earth,TRAPPIST-1e,False,F/43/S,24.0,Jeune,False,4.0,7.0,0.0,713.0,79.0,803.0,False,False
0231_01,Krus Nate,Mars,TRAPPIST-1e,False,F/44/S,30.0,Adulte,False,85.0,0.0,1.0,1720.0,0.0,1806.0,False,False
0232_01,Nica Bakerrison,Earth,PSO J318.5-22,True,G/36/S,27.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0233_01,Teda Wist,Mars,TRAPPIST-1e,False,F/45/S,32.0,Adulte,False,56.0,0.0,256.0,1438.0,0.0,1750.0,False,False
0234_01,Keitha Josey,Earth,TRAPPIST-1e,False,F/50/P,43.0,Adulte,False,0.0,888.0,0.0,0.0,0.0,888.0,False,False
0237_01,Weias Aginge,Europa,TRAPPIST-1e,True,B/11/P,42.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0239_01,Diedow Resty,Mars,TRAPPIST-1e,False,,37.0,Adulte,False,637.0,0.0,0.0,92.0,319.0,1048.0,False,False
0240_01,Puffes Crie,Mars,TRAPPIST-1e,True,F/52/P,35.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0241_01,Alas Dischod,Europa,55 Cancri e,,E/11/P,33.0,Adulte,False,0.0,1249.0,0.0,4812.0,1116.0,7177.0,False,False
0242_01,Almone Sté,,TRAPPIST-1e,False,F/46/S,18.0,Jeune,False,313.0,1.0,691.0,283.0,0.0,1288.0,False,False
0243_01,Lilace Cartyernan,Earth,TRAPPIST-1e,True,G/37/S,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0244_01,Froos Sad,Mars,TRAPPIST-1e,True,,43.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0244_02,Tous Sad,Mars,55 Cancri e,True,F/47/S,14.0,Enfant,,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0245_01,Glueba Repumparte,Europa,55 Cancri e,False,C/6/P,46.0,Adulte,False,0.0,3571.0,0.0,0.0,7.0,3578.0,True,True
0245_02,Anchib Repumparte,Europa,TRAPPIST-1e,False,C/6/P,33.0,Adulte,False,0.0,86.0,796.0,584.0,10912.0,12378.0,False,False
0246_01,Mele Sesa,Mars,TRAPPIST-1e,False,D/8/P,21.0,Jeune,False,2947.0,0.0,287.0,27.0,0.0,3261.0,False,False
0248_01,Genifi Spanxibus,Europa,TRAPPIST-1e,False,C/10/S,33.0,Adulte,False,0.0,1.0,0.0,8620.0,1063.0,9684.0,False,False
0250_01,Camily Kramosley,Earth,PSO J318.5-22,True,G/38/S,47.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0251_01,Diphah Amsive,,55 Cancri e,True,C/11/S,54.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0252_01,Leenny Byerry,Earth,TRAPPIST-1e,False,F/53/P,30.0,Adulte,False,335.0,695.0,541.0,0.0,0.0,1571.0,False,False
0253_01,Dawne Cardner,Earth,TRAPPIST-1e,False,G/42/P,29.0,Jeune,False,272.0,615.0,0.0,0.0,1.0,888.0,False,False
0254_01,Race Stenson,Earth,TRAPPIST-1e,False,F/54/P,21.0,Jeune,False,702.0,172.0,408.0,2.0,6.0,1290.0,False,True
0255_01,Ashir Mingious,Europa,TRAPPIST-1e,True,A/3/S,24.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0257_01,Errohs Berte,Mars,55 Cancri e,False,F/49/S,21.0,Jeune,False,1664.0,0.0,0.0,0.0,0.0,1664.0,True,False
0257_02,Squars Berte,Mars,TRAPPIST-1e,True,F/49/S,60.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0258_01,Feryla Cooperkins,Earth,TRAPPIST-1e,False,F/50/S,22.0,Jeune,False,0.0,0.0,313.0,299.0,92.0,704.0,False,False
0260_01,Segino Inderly,Europa,TRAPPIST-1e,False,E/16/S,26.0,Jeune,False,0.0,4810.0,0.0,981.0,2054.0,7845.0,False,False
0261_01,Dord Bookerson,Earth,TRAPPIST-1e,False,F/56/P,26.0,Jeune,False,66.0,29.0,0.0,0.0,803.0,898.0,False,False
0263_01,Maen Merkins,Earth,TRAPPIST-1e,True,G/43/P,28.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0265_01,Etair Herpumble,Europa,TRAPPIST-1e,True,D/8/S,39.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0267_01,Lilace Sancockett,Earth,TRAPPIST-1e,False,F/51/S,13.0,Enfant,False,118.0,0.0,0.0,754.0,1.0,873.0,False,False
0269_01,Lerome Polliamposs,Earth,55 Cancri e,False,F/52/S,47.0,Adulte,False,0.0,231.0,592.0,0.0,0.0,823.0,False,True
0270_01,Cathya Fryersonis,Earth,TRAPPIST-1e,False,F/59/P,63.0,Vieux,False,0.0,25.0,128.0,0.0,1240.0,1393.0,False,False
0275_01,Terf Obnoble,Europa,55 Cancri e,True,D/9/S,1.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0277_01,Byront Mcdanield,Earth,55 Cancri e,False,F/61/P,50.0,Vieux,False,44.0,2390.0,0.0,53.0,0.0,2487.0,False,True
0278_01,Judya Beachez,Earth,TRAPPIST-1e,False,,35.0,Adulte,False,0.0,0.0,0.0,888.0,0.0,888.0,False,False
0278_02,Marice Beachez,Earth,TRAPPIST-1e,False,G/45/P,45.0,Adulte,False,0.0,97.0,0.0,14.0,333.0,444.0,False,False
0281_01,Derine Pierry,Earth,TRAPPIST-1e,False,F/63/P,19.0,Jeune,False,0.0,0.0,2078.0,0.0,0.0,2078.0,False,True
0282_01,Valex Baketton,Earth,TRAPPIST-1e,False,F/54/S,21.0,Jeune,False,0.0,918.0,0.0,0.0,0.0,918.0,False,True
0283_01,Jacky Santin,Earth,PSO J318.5-22,True,G/46/P,29.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0283_02,Roydo Santin,Earth,TRAPPIST-1e,False,F/64/P,22.0,Jeune,False,146.0,654.0,1.0,0.0,2.0,803.0,False,True
0285_01,Krabik Invebodene,Europa,TRAPPIST-1e,True,E/16/P,14.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0285_02,Grasath Invebodene,Europa,55 Cancri e,True,E/16/P,42.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0286_01,Carita Jimes,Earth,55 Cancri e,False,F/65/P,57.0,Vieux,False,3.0,1281.0,29.0,162.0,13.0,1488.0,False,False
0287_01,Tetra Bootty,Europa,55 Cancri e,True,,39.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0287_02,Alasym Bootty,Europa,TRAPPIST-1e,False,B/12/P,28.0,Jeune,False,0.0,587.0,32.0,6.0,1460.0,2085.0,False,False
0288_01,Gory Delez,Earth,55 Cancri e,False,F/55/S,19.0,Jeune,False,0.0,0.0,0.0,0.0,828.0,828.0,False,False
0289_01,Furuson Objeciane,Europa,55 Cancri e,True,C/12/S,19.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0290_01,Skaton Excialing,Europa,55 Cancri e,False,B/7/S,26.0,Jeune,False,0.0,4458.0,0.0,1157.0,262.0,5877.0,True,True
0290_02,Algor Excialing,Europa,TRAPPIST-1e,True,B/7/S,17.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0290_03,Dhenar Excialing,Europa,TRAPPIST-1e,,B/7/S,43.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0290_04,Atino Excialing,Europa,55 Cancri e,False,B/7/S,9.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0291_01,Castab Brakeril,Europa,TRAPPIST-1e,False,D/10/S,40.0,Adulte,False,0.0,6500.0,88.0,1090.0,0.0,7678.0,False,True
0294_01,Phonons Roforhauge,Europa,TRAPPIST-1e,True,B/8/S,50.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0297_01,Ernice Gardonadox,Earth,TRAPPIST-1e,False,G/47/P,24.0,Jeune,False,90.0,2.0,1324.0,17.0,0.0,1433.0,False,True
0298_01,Ashird Sorbitter,Europa,55 Cancri e,True,A/3/P,57.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0301_01,Margia Wriggins,Earth,TRAPPIST-1e,True,,16.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0302_01,Lesley Shephendry,Earth,TRAPPIST-1e,False,F/67/P,23.0,Jeune,False,0.0,0.0,15.0,0.0,1370.0,1385.0,False,False
0303_01,Oraryn Kirklander,,TRAPPIST-1e,True,G/41/S,23.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0304_01,Betena Ausivetpul,Europa,TRAPPIST-1e,False,E/18/S,28.0,Jeune,False,0.0,422.0,0.0,1851.0,5166.0,7439.0,False,False
0305_01,Suhelik Geousker,Europa,55 Cancri e,False,C/7/P,23.0,Jeune,False,0.0,584.0,0.0,20.0,2469.0,3073.0,False,False
0306_01,Dony Estevesters,Earth,TRAPPIST-1e,False,E/19/S,23.0,Jeune,False,368.0,175.0,259.0,1.0,101.0,904.0,False,False
0307_01,Natald Hickett,Earth,TRAPPIST-1e,False,F/59/S,18.0,Jeune,False,0.0,0.0,1359.0,0.0,0.0,1359.0,False,True
0309_01,Billya Bowerson,Earth,TRAPPIST-1e,False,F/60/S,18.0,Jeune,False,1194.0,0.0,157.0,6.0,0.0,1357.0,False,False
0310_01,Naviton Coudered,Europa,TRAPPIST-1e,False,,67.0,Vieux,False,0.0,230.0,0.0,4476.0,241.0,4947.0,False,False
0313_01,Briney Mckinsond,Earth,PSO J318.5-22,False,F/68/P,60.0,Vieux,False,7.0,540.0,1.0,0.0,4.0,552.0,False,True
0313_02,Jona Mckinsond,Earth,55 Cancri e,True,G/50/P,17.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0313_03,Jaimer Mckinsond,Earth,55 Cancri e,False,F/68/P,49.0,Adulte,False,331.0,0.0,0.0,318.0,0.0,649.0,False,True
0313_04,Hary Mckinsond,Earth,55 Cancri e,False,G/50/P,23.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0314_01,Kell Kochroeders,Earth,55 Cancri e,False,G/51/P,26.0,Jeune,False,386.0,0.0,74.0,0.0,1330.0,1790.0,False,False
0315_01,Adriet Valezaley,,PSO J318.5-22,True,G/42/S,35.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0316_01,Hallah Sorbitter,Europa,TRAPPIST-1e,False,B/9/S,24.0,Jeune,False,0.0,2628.0,0.0,170.0,0.0,2798.0,True,True
0316_02,Beneba Sorbitter,Europa,TRAPPIST-1e,True,B/9/S,20.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0320_01,Breney Bellarkerd,Earth,TRAPPIST-1e,False,G/44/S,18.0,Jeune,False,0.0,2.0,0.0,0.0,0.0,2.0,True,False
0320_02,Garley Bellarkerd,Earth,TRAPPIST-1e,False,G/44/S,21.0,Jeune,False,0.0,5.0,3.0,0.0,0.0,8.0,False,False
0321_01,Quites Bache,,TRAPPIST-1e,False,F/61/S,59.0,Vieux,True,1018.0,0.0,209.0,0.0,0.0,1227.0,False,False
0322_01,Annya Blange,Earth,PSO J318.5-22,True,G/45/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0324_01,Carma Hooperez,Earth,55 Cancri e,True,G/53/P,43.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0326_01,Charly Edwartizman,Earth,TRAPPIST-1e,True,G/47/S,29.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0327_01,Jasony Ocherman,Earth,TRAPPIST-1e,False,,19.0,Jeune,False,17.0,0.0,784.0,0.0,2.0,803.0,False,True
0330_01,Bellah Siveduced,Europa,TRAPPIST-1e,False,C/14/S,2.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0330_02,,Europa,TRAPPIST-1e,False,C/14/S,32.0,Adulte,False,247.0,4651.0,0.0,46.0,202.0,5146.0,True,True
0330_03,Hekaton Siveduced,Europa,TRAPPIST-1e,False,C/14/S,33.0,Adulte,False,443.0,317.0,0.0,148.0,1260.0,2168.0,False,False
0331_01,Lewise Burchard,Earth,TRAPPIST-1e,False,F/72/P,25.0,Jeune,False,0.0,0.0,251.0,0.0,552.0,803.0,False,False
0333_01,Phios Melie,Mars,55 Cancri e,True,F/73/P,29.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0334_01,Unfly Mushe,Mars,TRAPPIST-1e,False,F/62/S,29.0,Jeune,False,5715.0,2.0,211.0,1476.0,0.0,7404.0,False,False
0336_01,Maura Cookson,Earth,TRAPPIST-1e,False,F/74/P,44.0,Adulte,False,695.0,1.0,16.0,0.0,0.0,712.0,False,False
0337_01,Guanch Perle,Mars,55 Cancri e,True,F/63/S,2.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0337_02,Weros Perle,Mars,TRAPPIST-1e,False,F/63/S,19.0,Jeune,False,417.0,349.0,634.0,3.0,1057.0,2460.0,True,True
0337_03,,Mars,55 Cancri e,False,F/63/S,35.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0338_01,Ireen Guerson,Earth,TRAPPIST-1e,True,G/48/S,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0340_01,Pentard Poille,Europa,55 Cancri e,True,B/10/S,38.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0341_01,Lorian Webstephrey,Earth,PSO J318.5-22,True,G/57/P,5.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0343_01,Meremy Salez,Earth,PSO J318.5-22,False,F/76/P,31.0,Adulte,False,121.0,0.0,0.0,274.0,907.0,1302.0,False,False
0345_01,Berios Racke,Mars,TRAPPIST-1e,True,E/21/S,30.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0346_01,Lynney Chanan,Earth,55 Cancri e,True,G/59/P,15.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0347_01,Cousk Kraie,Mars,TRAPPIST-1e,False,F/64/S,27.0,Jeune,False,434.0,0.0,1434.0,0.0,0.0,1868.0,False,False
0348_01,Stray Mane,Mars,TRAPPIST-1e,False,D/12/P,22.0,Jeune,False,142.0,2876.0,202.0,3.0,0.0,3223.0,False,True
0348_02,Weet Mane,Mars,TRAPPIST-1e,,,36.0,Adulte,False,520.0,0.0,1865.0,0.0,0.0,2385.0,False,True
0350_01,Loresa Burchanez,Earth,PSO J318.5-22,True,G/60/P,14.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0352_01,Hits Strad,Mars,TRAPPIST-1e,False,F/78/P,23.0,Jeune,False,2001.0,0.0,2975.0,0.0,0.0,4976.0,False,False
0355_01,Tricky Warrison,Earth,TRAPPIST-1e,True,,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0356_01,Pharmus Gloyanthy,Europa,55 Cancri e,True,B/15/P,36.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0357_01,Eduard Mcleaney,Earth,TRAPPIST-1e,False,F/65/S,41.0,Adulte,False,0.0,1198.0,0.0,124.0,572.0,1894.0,False,False
0358_01,Ronna Connon,Earth,TRAPPIST-1e,True,G/50/S,50.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0358_02,Dandy Connon,Earth,PSO J318.5-22,True,G/50/S,32.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0359_01,Celine Popez,Earth,PSO J318.5-22,False,F/66/S,26.0,Jeune,False,148.0,0.0,453.0,0.0,88.0,689.0,False,False
0360_01,Elancy Staffersby,Earth,TRAPPIST-1e,False,F/67/S,15.0,Enfant,False,358.0,212.0,33.0,0.0,112.0,715.0,False,False
0361_01,Virgie Headardyer,Earth,55 Cancri e,False,F/68/S,33.0,Adulte,False,0.0,36.0,0.0,280.0,417.0,733.0,False,True
0365_01,Dandra Jacostaney,Earth,55 Cancri e,False,G/51/S,24.0,Inconnu,False,0.0,0.0,0.0,685.0,21.0,706.0,False,False
0368_01,Resers Perte,Mars,TRAPPIST-1e,False,F/82/P,26.0,Jeune,False,2832.0,107.0,4447.0,15.0,4.0,7405.0,True,False
0368_02,Batech Perte,Mars,TRAPPIST-1e,True,F/82/P,61.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0369_01,Veroy Pottonalden,Earth,TRAPPIST-1e,False,G/53/S,24.0,Jeune,False,0.0,0.0,592.0,177.0,58.0,827.0,False,True
0370_01,Tine Coffmaney,Earth,TRAPPIST-1e,False,F/83/P,30.0,Adulte,False,0.0,95.0,0.0,441.0,1023.0,1559.0,False,False
0371_01,Chrey Dutte,Mars,TRAPPIST-1e,True,F/84/P,24.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0372_01,,Earth,TRAPPIST-1e,False,F/85/P,24.0,Jeune,False,0.0,5.0,0.0,2766.0,0.0,2771.0,False,False
0373_01,Billex Mcneiderson,Earth,TRAPPIST-1e,True,G/62/P,41.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0375_01,Luzel Vincenton,Earth,TRAPPIST-1e,False,E/22/P,20.0,Jeune,False,0.0,0.0,558.0,0.0,230.0,788.0,False,False
0376_01,Francy Spentley,Earth,TRAPPIST-1e,False,G/54/S,22.0,Jeune,False,116.0,0.0,786.0,6.0,0.0,908.0,False,True
0377_01,Wezncha Excialing,Europa,55 Cancri e,False,C/15/S,63.0,Vieux,False,0.0,1068.0,0.0,176.0,8188.0,9432.0,False,False
0378_01,Bram Pirejus,Europa,55 Cancri e,False,B/11/S,18.0,Jeune,False,17.0,215.0,4.0,5132.0,697.0,6065.0,True,False
0378_02,Marfak Pirejus,Europa,55 Cancri e,True,B/11/S,21.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0378_03,Naslon Pirejus,Europa,TRAPPIST-1e,False,B/11/S,79.0,Vieux,False,5649.0,235.0,7.0,2579.0,2175.0,10645.0,True,False
0378_04,Muonons Pirejus,Europa,TRAPPIST-1e,True,B/11/S,56.0,Vieux,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0378_05,Polaton Pirejus,Europa,TRAPPIST-1e,True,B/11/S,13.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0378_06,Sollum Pirejus,Europa,TRAPPIST-1e,False,B/11/S,33.0,Adulte,False,0.0,2491.0,6.0,1173.0,1059.0,4729.0,True,False
0378_07,Achib Pirejus,Europa,TRAPPIST-1e,True,B/11/S,32.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0379_01,Brita Moodson,Earth,TRAPPIST-1e,False,G/63/P,31.0,Adulte,False,198.0,0.0,591.0,0.0,164.0,953.0,False,True
0380_01,Zinopus Fuelddid,Europa,55 Cancri e,True,,26.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0381_01,Mesatan Mosteraked,Europa,55 Cancri e,True,B/16/P,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0381_02,Aston Mosteraked,Europa,55 Cancri e,True,B/16/P,38.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0382_01,Blanie Floydendley,,,False,G/64/P,23.0,Jeune,False,348.0,0.0,0.0,4.0,368.0,720.0,False,False
0383_01,Phia Wagnerray,Earth,TRAPPIST-1e,False,G/55/S,28.0,Jeune,False,82.0,773.0,0.0,3693.0,140.0,4688.0,True,False
0383_02,Evane Wagnerray,Earth,PSO J318.5-22,True,G/55/S,34.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0384_01,Cliney Simpsonks,Earth,55 Cancri e,False,G/56/S,8.0,Inconnu,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True
0384_02,Ellard Simpsonks,Earth,TRAPPIST-1e,False,G/56/S,14.0,Enfant,False,3.0,0.0,881.0,25.0,0.0,909.0,False,True
0385_01,Tanley Klinson,Earth,TRAPPIST-1e,False,G/65/P,23.0,Jeune,False,13.0,747.0,0.0,0.0,128.0,888.0,False,False
0387_01,Verek Merce,Earth,TRAPPIST-1e,True,G/66/P,49.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0388_01,Fanna Sullones,Earth,TRAPPIST-1e,True,G/57/S,14.0,Enfant,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
0389_01,Elanda Savaraldez,Earth,TRAPPIST-1e,False,E/23/P,18.0,Jeune,False,391.0,44.0,356.0,0.0,0.0,791.0,False,False
0391_01,Dabik Cowsearney,Europa,PSO J318.5-22,False,C/9/P,27.0,Jeune,True,69.0,5728.0,0.0,0.0,987.0,6784.0,False,True
0392_01,Ward Carreralend,Earth,TRAPPIST-1e,False,E/24/P,48.0,Adulte,False,0.0,111.0,0.0,1508.0,0.0,1619.0,False,False
0395_01,Meropus Hervel,Europa,55 Cancri e,False,B/17/P,31.0,Adulte,True,0.0,11003.0,552.0,8157.0,5688.0,25400.0,True,False
0395_02,Hadyon Hervel,Europa,55 Cancri e,False,B/17/P,61.0,Vieux,False,1.0,608.0,0.0,3835.0,1.0,4445.0,False,False
0396_01,Brinez Robins,Earth,TRAPPIST-1e,True,G/59/S,18.0,Jeune,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0397_01,Graw Mepie,Mars,TRAPPIST-1e,True,F/69/S,45.0,Adulte,False,0.0,0.0,0.0,0.0,0.0,0.0,False,True
0398_01,Wales Tité,Mars,TRAPPIST-1e,False,D/13/S,22.0,Jeune,False,28.0,420.0,36.0,6011.0,3.0,6498.0,False,False
0401_01,Luse Pimne,Mars,TRAPPIST-1e,False,D/14/S,30.0,Adulte,True,1056.0,0.0,0.0,0.0,0.0,1056.0,True,False
0401_02,Parney Pimne,Mars,TRAPPIST-1e,False,D/14/S,30.0,Adulte,False,1770.0,0.0,0.0,13.0,0.0,1783.0,False,False
0402_01,Teron Sageng,,55 Cancri e,True,D/15/S,32.0,Adulte,True,0.0,0.0,0.0,0.0,0.0,0.0,False,True
